Message,MessageType,MetaData
"{'SingleSlotBinaryMessage': {'ApplicationID': {'DesignatedAreaCode': 0, 'FunctionIdentifier': 0, 'Valid': False}, 'ApplicationIDValid': False, 'DestinationID': 0, 'DestinationIDValid': True, 'MessageID': 25, 'Payload': '\x01\x00\x00\x00\x01\x01\x00\x00\x00\x01\x01\x00\x00\x00\x01\x00\x01\x00\x01\x00\x00\x01\x01\x00\x00\x01\x00\x01\x00\x00\x00\x01\x01\x01\x00\x00\x01\x01\x00\x00\x00\x01\x01\x00\x01\x01\x00\x00\x01\x01\x00\x01\x01\x00\x00\x00\x00\x00\x00\x00\x00\x01\x01\x01\x01\x01\x00\x00\x00\x01\x00\x00\x00\x00\x01\x01\x01\x01\x01\x00\x01\x01\x01\x01\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x01\x00', 'RepeatIndicator': 0, 'Spare': 0, 'UserID': 567903569, 'Valid': True}}",SingleSlotBinaryMessage,"{'MMSI': 567903569, 'MMSI_String': 567903569, 'ShipName': '', 'latitude': 13.573088333333335, 'longitude': 100.58141166666665, 'time_utc': '2024-12-10 19:11:05.224372855 +0000 UTC'}"
"{'SingleSlotBinaryMessage': {'ApplicationID': {'DesignatedAreaCode': 0, 'FunctionIdentifier': 0, 'Valid': False}, 'ApplicationIDValid': False, 'DestinationID': 0, 'DestinationIDValid': True, 'MessageID': 25, 'Payload': '\x01\x00\x00\x00\x01\x01\x00\x00\x00\x01\x01\x00\x00\x00\x01\x00\x01\x00\x01\x00\x00\x01\x01\x00\x00\x01\x00\x01\x00\x00\x00\x01\x01\x01\x00\x00\x01\x01\x00\x00\x00\x01\x01\x00\x01\x01\x00\x00\x01\x01\x00\x01\x01\x00\x00\x00\x00\x00\x00\x00\x00\x01\x01\x01\x01\x01\x00\x00\x00\x01\x00\x00\x00\x00\x01\x01\x01\x01\x01\x00\x01\x01\x01\x01\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x01\x00', 'RepeatIndicator': 0, 'Spare': 0, 'UserID': 567903569, 'Valid': True}}",SingleSlotBinaryMessage,"{'MMSI': 567903569, 'MMSI_String': 567903569, 'ShipName': '', 'latitude': 13.573088333333335, 'longitude': 100.58141166666665, 'time_utc': '2024-12-10 19:11:05.285736876 +0000 UTC'}"
"{'SingleSlotBinaryMessage': {'ApplicationID': {'DesignatedAreaCode': 0, 'FunctionIdentifier': 0, 'Valid': False}, 'ApplicationIDValid': False, 'DestinationID': 0, 'DestinationIDValid': False, 'MessageID': 25, 'Payload': '\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x01\x00\x00\x01\x01\x00\x00\x00\x01\x01\x00\x00\x00\x01\x00\x01\x00\x01\x00\x00\x01\x01\x00\x00\x01\x01\x01\x00\x00\x00\x01\x01\x01\x00\x00\x01\x01\x00\x00\x00\x01\x01\x01\x00\x01\x00\x00\x01\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x01\x01\x01\x01\x00\x00\x00\x01\x00\x01\x00\x00\x01\x00\x01\x01\x01\x01\x01\x00\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00', 'RepeatIndicator': 0, 'Spare': 0, 'UserID': 567003353, 'Valid': True}}",SingleSlotBinaryMessage,"{'MMSI': 567003353, 'MMSI_String': 567003353, 'ShipName': 'EF20144             ', 'latitude': 13.569215000000002, 'longitude': 100.57888666666666, 'time_utc': '2024-12-10 19:18:43.520177091 +0000 UTC'}"
"{'SingleSlotBinaryMessage': {'ApplicationID': {'DesignatedAreaCode': 0, 'FunctionIdentifier': 0, 'Valid': False}, 'ApplicationIDValid': False, 'DestinationID': 0, 'DestinationIDValid': False, 'MessageID': 25, 'Payload': '\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x01\x00\x00\x01\x01\x00\x00\x00\x01\x01\x00\x00\x00\x01\x00\x01\x00\x01\x00\x00\x01\x01\x00\x00\x01\x01\x01\x00\x00\x00\x01\x01\x01\x00\x00\x01\x01\x00\x00\x00\x01\x01\x01\x00\x01\x00\x00\x01\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x01\x01\x01\x01\x00\x00\x00\x01\x00\x01\x00\x00\x01\x00\x01\x01\x01\x01\x01\x00\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00', 'RepeatIndicator': 0, 'Spare': 0, 'UserID': 567003353, 'Valid': True}}",SingleSlotBinaryMessage,"{'MMSI': 567003353, 'MMSI_String': 567003353, 'ShipName': 'EF20144             ', 'latitude': 13.569215000000002, 'longitude': 100.57888666666666, 'time_utc': '2024-12-10 19:18:43.621067669 +0000 UTC'}"
"{'SingleSlotBinaryMessage': {'ApplicationID': {'DesignatedAreaCode': 247, 'FunctionIdentifier': 59, 'Valid': True}, 'ApplicationIDValid': True, 'DestinationID': 0, 'DestinationIDValid': False, 'MessageID': 25, 'Payload': '\x00\x00\x00\x00\x00\x00\x00\x01\x00\x01\x01\x00\x00\x00\x01\x01\x01\x01\x01\x01\x01\x01\x01\x01\x00\x00\x00\x00\x00\x01\x01\x00\x00\x01\x00\x01\x00\x00\x00\x01\x00\x00\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00', 'RepeatIndicator': 0, 'Spare': 0, 'UserID': 247122900, 'Valid': True}}",SingleSlotBinaryMessage,"{'MMSI': 247122900, 'MMSI_String': 247122900, 'ShipName': 'VF 1082  ', 'latitude': 44.40626666666667, 'longitude': 8.920733333333335, 'time_utc': '2024-12-10 19:29:53.046889777 +0000 UTC'}"
"{'SingleSlotBinaryMessage': {'ApplicationID': {'DesignatedAreaCode': 247, 'FunctionIdentifier': 59, 'Valid': True}, 'ApplicationIDValid': True, 'DestinationID': 0, 'DestinationIDValid': False, 'MessageID': 25, 'Payload': '\x00\x00\x00\x00\x00\x00\x00\x01\x00\x01\x01\x00\x00\x00\x01\x01\x01\x01\x01\x01\x01\x01\x01\x01\x00\x00\x00\x00\x00\x01\x01\x00\x00\x01\x00\x01\x00\x00\x00\x01\x00\x00\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00', 'RepeatIndicator': 0, 'Spare': 0, 'UserID': 247122900, 'Valid': True}}",SingleSlotBinaryMessage,"{'MMSI': 247122900, 'MMSI_String': 247122900, 'ShipName': 'VF 1082  ', 'latitude': 44.40626666666667, 'longitude': 8.920733333333335, 'time_utc': '2024-12-10 19:29:53.575730269 +0000 UTC'}"
